GEOTYPE|ST|COUNTY|PLACE|CONSCITY|CSA|MSA|MD|GEOCOMP|GEO_ID|GEO_TTL|SECTOR|NAICS2017|NAICS2017_TTL|NAICS2017_F|GEO_ID_F|YEAR|FIRM|FIRM_F|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F|RCPTOT_IMP|RCPTOT_IMP_F|PAYANN_IMP|PAYANN_IMP_F|EMP_IMP|EMP_IMP_F
5|17|177|98177||466|23300|99999|0|E600000US1717798177|Balance of Stephenson County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|219||0|D|0|a|0|D|0|0|0|D
5|17|177|98177||466|23300|99999|0|E600000US1717798177|Balance of Stephenson County, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|177|98177||466|23300|99999|0|E600000US1717798177|Balance of Stephenson County, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|177|98177||466|23300|99999|0|E600000US1717798177|Balance of Stephenson County, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|177|98177||466|23300|99999|0|E600000US1717798177|Balance of Stephenson County, Illinois|72|722513|Limited-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|179|17549||427|37900|99999|0|E600000US1717917549|Creve Coeur village, Illinois|72|72|Accommodation and food services|||2017|9||9||3538||1218||277||82||0|1|0|0|0|0
5|17|179|17549||427|37900|99999|0|E600000US1717917549|Creve Coeur village, Illinois|72|722|Food services and drinking places|||2017|9||9||3538||1218||277||82||0|1|0|0|0|0
5|17|179|17549||427|37900|99999|0|E600000US1717917549|Creve Coeur village, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|179|17549||427|37900|99999|0|E600000US1717917549|Creve Coeur village, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|179|17549||427|37900|99999|0|E600000US1717917549|Creve Coeur village, Illinois|72|722511|Full-service restaurants|||2017|4||4||1832||716||172||49||0|0|0|0|0|0
5|17|179|17549||427|37900|99999|0|E600000US1717917549|Creve Coeur village, Illinois|72|722513|Limited-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|72|Accommodation and food services|||2017|96||108||213008||57502||14526||2991||0|0|0|0|0|1
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|721|Accommodation|||2017|9||9||120897||28101||7314||1001||0|0|0|0|0|0
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|7211|Traveler accommodation|||2017|9||9||120897||28101||7314||1001||0|0|0|0|0|0
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|722|Food services and drinking places|||2017|87||99||92111||29401||7212||1990||0|1|0|1|0|1
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|7225|Restaurants and other eating places|||2017|68||72||86394||27647||6819||1888||0|1|0|1|0|1
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|72251|Restaurants and other eating places|||2017|68||72||86394||27647||6819||1888||0|1|0|1|0|1
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|722511|Full-service restaurants|||2017|32||33||45790||17108||4297||1067||0|2|0|1|0|2
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|722513|Limited-service restaurants|||2017|30||33||37924||10028||2423||747||0|0|0|0|0|0
5|17|179|22164||427|37900|99999|0|E600000US1717922164|East Peoria city, Illinois|72|722515|Snack and nonalcoholic beverage bars|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|179|50621||427|37900|99999|0|E600000US1717950621|Morton village, Illinois|72|72|Accommodation and food services|||2017|47||48||41011||12301||3135||947||0|0|0|0|0|1
5|17|179|50621||427|37900|99999|0|E600000US1717950621|Morton village, Illinois|72|721|Accommodation|||2017|7||7||4489||1015||248||66||0|1|0|0|0|0
5|17|179|50621||427|37900|99999|0|E600000US1717950621|Morton village, Illinois|72|7211|Traveler accommodation|||2017|7||7||4489||1015||248||66||0|1|0|0|0|0
5|17|179|50621||427|37900|99999|0|E600000US1717950621|Morton village, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|7||7||4489||1015||248||66||0|1|0|0|0|0
5|17|179|50621||427|37900|99999|0|E600000US1717950621|Morton village, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|7||7||4489||1015||248||66||0|1|0|0|0|0
5|17|179|50621||427|37900|99999|0|E600000US1717950621|Morton village, Illinois|72|722|Food services and drinking places|||2017|40||41||36522||11286||2887||881||0|0|0|0|0|1
5|17|179|50621||427|37900|99999|0|E600000US1717950621|Morton village, Illinois|72|7225|Restaurants and other eating places|||2017|36||37||35378||10920||2794||842||0|0|0|0|0|1
5|17|179|50621||427|37900|99999|0|E600000US1717950621|Morton village, Illinois|72|72251|Restaurants and other eating places|||2017|36||37||35378||10920||2794||842||0|0|0|0|0|1
5|17|179|50621||427|37900|99999|0|E600000US1717950621|Morton village, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|179|50621||427|37900|99999|0|E600000US1717950621|Morton village, Illinois|72|722513|Limited-service restaurants|||2017|22||23||20960||5794||1338||419||0|1|0|0|0|0
5|17|179|79033||427|37900|99999|0|E600000US1717979033|Washington city, Illinois|72|72|Accommodation and food services|||2017|39||39||23069||6475||1512||572||0|1|0|0|0|0
5|17|179|79033||427|37900|99999|0|E600000US1717979033|Washington city, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|f|0|D|0|D|0|D
5|17|179|79033||427|37900|99999|0|E600000US1717979033|Washington city, Illinois|72|7225|Restaurants and other eating places|||2017|34||34||21600||6068||1419||543||0|1|0|0|0|0
5|17|179|79033||427|37900|99999|0|E600000US1717979033|Washington city, Illinois|72|72251|Restaurants and other eating places|||2017|34||34||21600||6068||1419||543||0|1|0|0|0|0
5|17|179|79033||427|37900|99999|0|E600000US1717979033|Washington city, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|179|79033||427|37900|99999|0|E600000US1717979033|Washington city, Illinois|72|722513|Limited-service restaurants|||2017|18||18||13752||3572||789||330||0|1|0|1|0|0
5|17|179|98179||427|37900|99999|0|E600000US1717998179|Balance of Tazewell County, Illinois|72|72|Accommodation and food services|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|179|98179||427|37900|99999|0|E600000US1717998179|Balance of Tazewell County, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|179|98179||427|37900|99999|0|E600000US1717998179|Balance of Tazewell County, Illinois|72|7223|Special food services|||2017|0|D|0|D|0|D|78||0|D|0|a|0|D|0|0|0|D
5|17|179|98179||427|37900|99999|0|E600000US1717998179|Balance of Tazewell County, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|15||15||2360||0|D|0|D|0|b|0|0|0|D|0|D
5|17|179|98179||427|37900|99999|0|E600000US1717998179|Balance of Tazewell County, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|15||15||2360||0|D|0|D|0|b|0|0|0|D|0|D
5|17|179|98179||427|37900|99999|0|E600000US1717998179|Balance of Tazewell County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|15||15||2360||0|D|0|D|0|b|0|0|0|D|0|D
5|17|179|98179||427|37900|99999|0|E600000US1717998179|Balance of Tazewell County, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|179|98179||427|37900|99999|0|E600000US1717998179|Balance of Tazewell County, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|179|98179||427|37900|99999|0|E600000US1717998179|Balance of Tazewell County, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|179|98179||427|37900|99999|0|E600000US1717998179|Balance of Tazewell County, Illinois|72|722513|Limited-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|181|1543||999|99999|99999|0|E600000US1718101543|Anna city, Illinois|72|72|Accommodation and food services|||2017|24||24||11348||3418||879||354||0|1|0|1|0|1
5|17|181|1543||999|99999|99999|0|E600000US1718101543|Anna city, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|181|1543||999|99999|99999|0|E600000US1718101543|Anna city, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|181|1543||999|99999|99999|0|E600000US1718101543|Anna city, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|181|1543||999|99999|99999|0|E600000US1718101543|Anna city, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|a|0|D|0|D|0|D
5|17|181|1543||999|99999|99999|0|E600000US1718101543|Anna city, Illinois|72|7225|Restaurants and other eating places|||2017|20||20||10654||3301||851||340||0|1|0|1|0|1
5|17|181|1543||999|99999|99999|0|E600000US1718101543|Anna city, Illinois|72|72251|Restaurants and other eating places|||2017|20||20||10654||3301||851||340||0|1|0|1|0|1
5|17|181|1543||999|99999|99999|0|E600000US1718101543|Anna city, Illinois|72|722511|Full-service restaurants|||2017|7||7||2545||872||209||62||0|0|0|0|0|0
5|17|181|1543||999|99999|99999|0|E600000US1718101543|Anna city, Illinois|72|722513|Limited-service restaurants|||2017|13||13||8109||2429||642||278||0|1|0|1|0|2
5|17|181|98181||999|99999|99999|0|E600000US1718198181|Balance of Union County, Illinois|72|72|Accommodation and food services|||2017|13||13||1959||541||113||67||0|1|0|0|0|4
5|17|181|98181||999|99999|99999|0|E600000US1718198181|Balance of Union County, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|181|98181||999|99999|99999|0|E600000US1718198181|Balance of Union County, Illinois|72|7225|Restaurants and other eating places|||2017|8||8||1372||400||82||55||0|1|0|0|0|4
5|17|181|98181||999|99999|99999|0|E600000US1718198181|Balance of Union County, Illinois|72|72251|Restaurants and other eating places|||2017|8||8||1372||400||82||55||0|1|0|0|0|4
5|17|181|98181||999|99999|99999|0|E600000US1718198181|Balance of Union County, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|162||0|D|0|a|0|D|0|0|0|D
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|72|Accommodation and food services|||2017|82||95||73629||20923||5203||1663||0|1|0|1|0|1
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|721|Accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|7211|Traveler accommodation|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|72111|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|721110|Hotels (except casino hotels) and motels|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|g|0|D|0|D|0|D
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|7225|Restaurants and other eating places|||2017|56||68||62243||18657||4706||1506||0|1|0|1|0|2
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|72251|Restaurants and other eating places|||2017|56||68||62243||18657||4706||1506||0|1|0|1|0|2
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|722511|Full-service restaurants|||2017|26||27||25891||9501||2457||721||0|0|0|0|0|1
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|722513|Limited-service restaurants|||2017|26||35||33136||8204||2030||698||0|2|0|2|0|2
5|17|183|18563||999|19180|99999|0|E600000US1718318563|Danville city, Illinois|72|722515|Snack and nonalcoholic beverage bars|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|183|28963||999|19180|99999|0|E600000US1718328963|Georgetown city, Illinois|72|72|Accommodation and food services|||2017|5||5||2643||629||156||57||0|0|0|0|0|0
5|17|183|28963||999|19180|99999|0|E600000US1718328963|Georgetown city, Illinois|72|722|Food services and drinking places|||2017|5||5||2643||629||156||57||0|0|0|0|0|0
5|17|183|28963||999|19180|99999|0|E600000US1718328963|Georgetown city, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|183|28963||999|19180|99999|0|E600000US1718328963|Georgetown city, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|183|36061||999|19180|99999|0|E600000US1718336061|Hoopeston city, Illinois|72|72|Accommodation and food services|||2017|8||8||7060||1563||367||172||0|0|0|0|0|0
5|17|183|36061||999|19180|99999|0|E600000US1718336061|Hoopeston city, Illinois|72|722|Food services and drinking places|||2017|8||8||7060||1563||367||172||0|0|0|0|0|0
5|17|183|36061||999|19180|99999|0|E600000US1718336061|Hoopeston city, Illinois|72|7225|Restaurants and other eating places|||2017|8||8||7060||1563||367||172||0|0|0|0|0|0
5|17|183|36061||999|19180|99999|0|E600000US1718336061|Hoopeston city, Illinois|72|72251|Restaurants and other eating places|||2017|8||8||7060||1563||367||172||0|0|0|0|0|0
5|17|183|36061||999|19180|99999|0|E600000US1718336061|Hoopeston city, Illinois|72|722511|Full-service restaurants|||2017|3||3||1645||486||113||41||0|2|0|0|0|0
5|17|183|36061||999|19180|99999|0|E600000US1718336061|Hoopeston city, Illinois|72|722513|Limited-service restaurants|||2017|5||5||5415||1077||254||131||0|0|0|0|0|0
5|17|183|75276||999|19180|99999|0|E600000US1718375276|Tilton village, Illinois|72|72|Accommodation and food services|||2017|9||9||6107||1788||387||143||0|2|0|2|0|1
5|17|183|75276||999|19180|99999|0|E600000US1718375276|Tilton village, Illinois|72|722|Food services and drinking places|||2017|9||9||6107||1788||387||143||0|2|0|2|0|1
5|17|183|75276||999|19180|99999|0|E600000US1718375276|Tilton village, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|183|75276||999|19180|99999|0|E600000US1718375276|Tilton village, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|183|75276||999|19180|99999|0|E600000US1718375276|Tilton village, Illinois|72|722511|Full-service restaurants|||2017|3||3||3165||1120||243||92||0|0|0|0|0|0
5|17|183|75276||999|19180|99999|0|E600000US1718375276|Tilton village, Illinois|72|722513|Limited-service restaurants|||2017|3||3||2425||517||117||31||0|6|0|7|0|6
5|17|183|80931||999|19180|99999|0|E600000US1718380931|Westville village, Illinois|72|72|Accommodation and food services|||2017|6||6||1724||426||112||36||0|1|0|1|0|5
5|17|183|80931||999|19180|99999|0|E600000US1718380931|Westville village, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|183|80931||999|19180|99999|0|E600000US1718380931|Westville village, Illinois|72|7225|Restaurants and other eating places|||2017|3||3||830||235||62||20||0|3|0|2|0|9
5|17|183|80931||999|19180|99999|0|E600000US1718380931|Westville village, Illinois|72|72251|Restaurants and other eating places|||2017|3||3||830||235||62||20||0|3|0|2|0|9
5|17|183|98183||999|19180|99999|0|E600000US1718398183|Balance of Vermilion County, Illinois|72|72|Accommodation and food services|||2017|29||29||10475||2665||617||267||0|1|0|0|0|0
5|17|183|98183||999|19180|99999|0|E600000US1718398183|Balance of Vermilion County, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|183|98183||999|19180|99999|0|E600000US1718398183|Balance of Vermilion County, Illinois|72|7224|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|402||0|D|0|b|0|D|0|0|0|D
5|17|183|98183||999|19180|99999|0|E600000US1718398183|Balance of Vermilion County, Illinois|72|72241|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|402||0|D|0|b|0|D|0|0|0|D
5|17|183|98183||999|19180|99999|0|E600000US1718398183|Balance of Vermilion County, Illinois|72|722410|Drinking places (alcoholic beverages)|||2017|0|D|0|D|0|D|402||0|D|0|b|0|D|0|0|0|D
5|17|183|98183||999|19180|99999|0|E600000US1718398183|Balance of Vermilion County, Illinois|72|7225|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|183|98183||999|19180|99999|0|E600000US1718398183|Balance of Vermilion County, Illinois|72|72251|Restaurants and other eating places|||2017|0|D|0|D|0|D|0|D|0|D|0|c|0|D|0|D|0|D
5|17|183|98183||999|19180|99999|0|E600000US1718398183|Balance of Vermilion County, Illinois|72|722511|Full-service restaurants|||2017|9||9||4287||1104||252||98||0|0|0|0|0|0
5|17|183|98183||999|19180|99999|0|E600000US1718398183|Balance of Vermilion County, Illinois|72|722513|Limited-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|185|50868||999|99999|99999|0|E600000US1718550868|Mount Carmel city, Illinois|72|72|Accommodation and food services|||2017|17||17||10080||3369||1268||281||0|0|0|0|0|0
5|17|185|50868||999|99999|99999|0|E600000US1718550868|Mount Carmel city, Illinois|72|722|Food services and drinking places|||2017|0|D|0|D|0|D|0|D|0|D|0|e|0|D|0|D|0|D
5|17|185|50868||999|99999|99999|0|E600000US1718550868|Mount Carmel city, Illinois|72|7225|Restaurants and other eating places|||2017|14||14||9398||3286||1235||270||0|0|0|0|0|0
5|17|185|50868||999|99999|99999|0|E600000US1718550868|Mount Carmel city, Illinois|72|72251|Restaurants and other eating places|||2017|14||14||9398||3286||1235||270||0|0|0|0|0|0
5|17|185|50868||999|99999|99999|0|E600000US1718550868|Mount Carmel city, Illinois|72|722511|Full-service restaurants|||2017|0|D|0|D|0|D|0|D|0|D|0|b|0|D|0|D|0|D
5|17|185|50868||999|99999|99999|0|E600000US1718550868|Mount Carmel city, Illinois|72|722513|Limited-service restaurants|||2017|8||8||5953||2126||957||176||0|1|0|0|0|0
5|17|187|50010||999|99999|99999|0|E600000US1718750010|Monmouth city, Illinois|72|72|Accommodation and food services|||2017|29||29||19670||5885||1345||433||0|2|0|2|0|3
